primary_mass_msun,secondary_mass_msun,total_mass_msun,chi1,chi2,acceleration_s_inv,psd,f_low_hz,f_isco_hz,stage,method,fsd_order,mismatch
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,FSD,1,1.0302992359267904e-07
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,FSD,1,6.248779271800231e-12
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,FSD,1,7.403881363554632e-08
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,SPA+PN,,7.141656999110069e-08
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,SPA+PN,,1.1126433108188394e-11
60.5,30.25,90.75,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,SPA+PN,,7.25752709040961e-08
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,FSD,1,1.2434504204072994e-08
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,FSD,1,1.0683454121362956e-11
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,FSD,1,9.028096048524503e-09
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,SPA+PN,,3.791038838407701e-08
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,SPA+PN,,1.6528445279107018e-11
70.375,35.1875,105.5625,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,SPA+PN,,3.8075773090007203e-08
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,FSD,1,2.1706730857218304e-09
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,FSD,1,5.218936394157936e-12
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,FSD,1,1.6823238357943637e-09
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,SPA+PN,,2.2384858189283818e-08
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,SPA+PN,,1.1994738535747729e-11
80.25,40.125,120.375,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,SPA+PN,,2.208436467032726e-08
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,FSD,1,6.572035138319166e-10
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,FSD,1,2.4018564914740637e-12
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,FSD,1,5.398548275081794e-10
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,SPA+PN,,1.4372743550872258e-08
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,SPA+PN,,1.0496825630923468e-11
90.125,45.0625,135.1875,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,SPA+PN,,1.3883181382290388e-08
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,FSD,1,2.862488024391041e-10
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,FSD,1,1.4663825709249068e-12
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,FSD,1,2.4311463953097245e-10
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,SPA+PN,,9.603796313761848e-09
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,SPA+PN,,1.1817546941017554e-11
100.0,50.0,150.0,0.0,0.0,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,SPA+PN,,9.21983256407799e-09
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,inspiral,FSD,1,0.11517275459823062
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,merger-ringdown,FSD,1,1.0705880626460385e-11
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,full,FSD,1,0.11260765083558288
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,inspiral,SPA+PN,,4.374091020320492e-05
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,merger-ringdown,SPA+PN,,2.078204275335338e-11
21.0,10.5,31.5,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,full,SPA+PN,,4.4875456442383665e-05
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,inspiral,FSD,1,0.001509598044172944
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,merger-ringdown,FSD,1,4.013012144810091e-12
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,full,FSD,1,0.001232470819677367
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,inspiral,SPA+PN,,2.5649473347488794e-06
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,merger-ringdown,SPA+PN,,2.489697337182406e-11
30.875,15.4375,46.3125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,full,SPA+PN,,2.455894965613936e-06
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,inspiral,FSD,1,4.366215006290641e-05
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,merger-ringdown,FSD,1,2.419620059868066e-12
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,full,FSD,1,3.226771020614638e-05
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,inspiral,SPA+PN,,4.28933592200309e-07
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,merger-ringdown,SPA+PN,,3.7879144265673403e-11
40.75,20.375,61.125,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,full,SPA+PN,,3.702096628144247e-07
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,inspiral,FSD,1,2.585689141798575e-06
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,merger-ringdown,FSD,1,1.1611822614554512e-12
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,full,FSD,1,1.7829963581128538e-06
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,inspiral,SPA+PN,,1.2713123997976084e-07
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,merger-ringdown,SPA+PN,,5.374378719835704e-11
50.625,25.3125,75.9375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,full,SPA+PN,,1.0625806590169873e-07
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,FSD,1,2.502231156720214e-07
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,FSD,1,2.195243986591322e-12
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,FSD,1,1.654671247797168e-07
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,SPA+PN,,5.558856930321099e-08
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,SPA+PN,,7.320177797254246e-11
60.5,30.25,90.75,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,SPA+PN,,5.1926628330534186e-08
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,FSD,1,3.4807812299142427e-08
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,FSD,1,1.829425499977333e-12
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,FSD,1,2.2922694520310927e-08
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,SPA+PN,,3.1483537998866495e-08
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,SPA+PN,,9.140099788140787e-11
70.375,35.1875,105.5625,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,SPA+PN,,3.556449068575773e-08
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,FSD,1,6.480139536080287e-09
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,FSD,1,1.166067242763802e-12
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,FSD,1,4.457819224867876e-09
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,SPA+PN,,2.0540976697347446e-08
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,SPA+PN,,1.0992229348971705e-10
80.25,40.125,120.375,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,SPA+PN,,2.8216710079576046e-08
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,FSD,1,1.693718387762999e-09
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,FSD,1,7.693845560652335e-12
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,FSD,1,1.2671147464615728e-09
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,SPA+PN,,1.4639928269666314e-08
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,SPA+PN,,1.4050061114545542e-10
90.125,45.0625,135.1875,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,SPA+PN,,2.3699539886123944e-08
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,FSD,1,6.642684180491187e-10
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,FSD,1,4.593880831293973e-12
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,FSD,1,5.283292692226382e-10
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,SPA+PN,,1.0971115349533989e-08
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,SPA+PN,,1.7432466581368544e-10
100.0,50.0,150.0,0.5,0.5,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,SPA+PN,,2.042698510340557e-08
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,inspiral,FSD,1,0.13337727584234782
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,merger-ringdown,FSD,1,9.983347482034333e-12
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,full,FSD,1,0.12878743457975317
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,inspiral,SPA+PN,,0.00010501432040632697
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,merger-ringdown,SPA+PN,,9.638789766341915e-11
21.0,10.5,31.5,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,139.58761382680404,full,SPA+PN,,0.00010599741829364628
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,inspiral,FSD,1,0.002075229874863971
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,merger-ringdown,FSD,1,4.94726482003216e-12
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,full,FSD,1,0.001599696309281362
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,inspiral,SPA+PN,,6.635273475885661e-06
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,merger-ringdown,SPA+PN,,1.885480660490657e-10
30.875,15.4375,46.3125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,94.94218268381813,full,SPA+PN,,5.7313132296732405e-06
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,inspiral,FSD,1,6.943441395346195e-05
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,merger-ringdown,FSD,1,3.8469227803261674e-12
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,full,FSD,1,4.688237812011664e-05
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,inspiral,SPA+PN,,8.163421774121105e-07
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,merger-ringdown,SPA+PN,,3.1192659566414704e-10
40.75,20.375,61.125,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,71.93472123589902,full,SPA+PN,,5.640682673169195e-07
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,inspiral,FSD,1,4.740428987792811e-06
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,merger-ringdown,FSD,1,3.0800917372175718e-12
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,full,FSD,1,2.9084768959908303e-06
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,inspiral,SPA+PN,,1.5507660888758323e-07
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,merger-ringdown,SPA+PN,,4.6013814980483403e-10
50.625,25.3125,75.9375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,57.9030101800076,full,SPA+PN,,1.6520771572992032e-07
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,FSD,1,5.280310976241154e-07
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,FSD,1,3.709255125272648e-12
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,FSD,1,3.042615265291815e-07
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,inspiral,SPA+PN,,6.55250094183657e-08
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,merger-ringdown,SPA+PN,,6.170766120305871e-10
60.5,30.25,90.75,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,48.451899014262565,full,SPA+PN,,1.656761111634708e-07
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,FSD,1,8.369713455635974e-08
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,FSD,1,5.002220859751105e-12
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,FSD,1,4.7089988353121726e-08
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,inspiral,SPA+PN,,5.006434922183445e-08
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,merger-ringdown,SPA+PN,,7.719858086119302e-10
70.375,35.1875,105.5625,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,41.65314231421506,full,SPA+PN,,1.7906279359269917e-07
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,FSD,1,1.739208155271399e-08
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,FSD,1,3.93440835466663e-12
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,FSD,1,9.988510352165747e-09
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,inspiral,SPA+PN,,4.225515026767823e-08
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,merger-ringdown,SPA+PN,,9.244760512672201e-10
80.25,40.125,120.375,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,36.52759987991134,full,SPA+PN,,1.762966375107311e-07
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,FSD,1,4.474983938962396e-09
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,FSD,1,7.462475082320452e-12
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,FSD,1,2.7645378208873694e-09
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,inspiral,SPA+PN,,3.52236652068072e-08
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,merger-ringdown,SPA+PN,,1.1174406955305471e-09
90.125,45.0625,135.1875,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,32.52526924119706,full,SPA+PN,,1.636237605406876e-07
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,FSD,1,1.5494964200613026e-09
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,FSD,1,1.4422907312905409e-11
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,FSD,1,1.0555282203839056e-09
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,inspiral,SPA+PN,,2.886478056574049e-08
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,merger-ringdown,SPA+PN,,1.414499628538124e-09
100.0,50.0,150.0,0.99,0.99,0.0001,EinsteinTelescopeP1600143,10.0,29.313398903628848,full,SPA+PN,,1.4720190433248348e-07
